編號,語別,詞語,語源,義項,詞類,等級,翻譯,分類,近義詞,反義詞,相關詞,附註
805459,27,kilalava,,3270865,,S,等待,30生活作息,,,,
805465,27,kilangai,,3270630,,S,賣,25行動,,806278,,
805490,27,kilrala,PAN30925,3270822,,B,聽,28認知感官,,,,
805505,27,kilrong,,3270507,,I,鐮刀,15農耕,,,,
805535,27,kinaomasa,,3270139,,B,身體(人),06身體部位,,,,
805657,27,kiragay,,3270837,,I,高興,29情緒思維,,,,
805697,27,kisalro,,3270637,,I,借,25行動,,,,
805723,27,kisiya,JPN34,3270575,,U,火車,20交通,,,,
805794,27,kivaevang,,3270906,,B,玩耍,30生活作息,,,,
805822,27,kiyaboli,,3270974,,U,偷偷地,32特徵,,,,
805823,27,kiyadolro,,3270955,,I,累,32特徵,,,,
805824,27,kiyalrala,,3270612,,I,聽說,24抽象名詞,,,,
805825,27,kiyalralraw,,3270897,,S,模仿,30生活作息,,,,
805826,27,kiyalronglrong,,3271021,,I,被(搖)動的,34其他,,,,
805827,27,kiyangeange,,3270908,,S,好痛,31生老病死傷,,,,
805828,27,kiyaragay,,3270841,,I,快樂,29情緒思維,,,,
805829,27,kiyatoma,,3270074,,B,怎麼,03疑問詞,,,,
805830,27,kiyokai,JPN38,3270530,,S,教會,17宗教,,,,
805831,27,kiyolri,JPN40,3270282,,U,胡瓜；葫蘆形,08植物,810982,,,
805832,27,ko,,3271089,,B,主格標記(各族用語),36助詞或其他,804175,,,
805833,27,koco,PAN30459,3270219,,U,頭蝨,07動物(含昆蟲),,,,
805834,27,kodrolo,,3270037,數,S,一千,01數字計量,,,,
805835,27,koiga,PAN31635,3270078,,B,何時(已發生),03疑問詞,,,,
805836,27,kokoy,,3270249,,S,幼犬,07動物(含昆蟲),,,,
805837,27,kolaw,,3270609,,B,顏色,22顏色,,,,
805838,27,kolaza,,3271001,,U,細,32特徵,,807016,,
805839,27,kolini,,3270051,,B,他們,02代名詞、指示詞,,,,
805840,27,kolokolo,,3270188,,B,豬,07動物(含昆蟲),,,,
805841,27,kolroco,,3270306,,U,棉花,08植物,,,,
805842,27,komiya,,3270461,,U,前天,13時間,,,,
805843,27,komiyaiya,,3270468,,S,大前天,13時間,,,,
805844,27,konai,,3270050,,B,我們,02代名詞、指示詞,,,,
805844,27,konai,,3270058,,U,我們(排除式),02代名詞、指示詞,,,,
805845,27,konako,,3270047,,B,我,02代名詞、指示詞,,,,
805846,27,kono,,3270558,,U,裙子,18織布服飾,,,,
805847,27,konomi,,3270049,,B,你們,02代名詞、指示詞,,,,
805848,27,korisi,,3270308,,B,番石榴,08植物,,,,
805849,27,korokoro,,3270780,,I,(用手)挖掘,26肢體動作,,,,
805850,27,koso,,3270046,,B,你,02代名詞、指示詞,,,,
805851,27,kota,,3270059,,B,咱們(包含式),02代名詞、指示詞,,,,
805852,27,koto,,3270867,,I,曬乾(如將衣服曬乾),30生活作息,,,,
805853,27,kotrakilri,,3270859,,U,偷竊,30生活作息,,,,
805854,27,koza,PAN30015,3270456,,B,昨天,13時間,,,,
806063,27,kwac,,3270790,,I,咬,27飲食,,,,
806072,27,kwakwang,806085,3270690,,I,射擊,26肢體動作,,,,
806084,27,kwane,,3270786,,B,吃,27飲食,,,,
806084,27,kwane,,3270800,,B,吃(東西),27飲食,,,,
806085,27,kwang,,3270519,,U,槍,16狩獵,,,,
806089,27,kwani,,3270048,,B,他,02代名詞、指示詞,,,,
806089,27,kwani,,3270061,,B,那個,02代名詞、指示詞,,,,
806091,27,kwasa,,3271068,,S,剛剛,36助詞或其他,,,,
806091,27,kwasa,,3271083,,I,剛才,36助詞或其他,,,,
806094,27,kwatholra’ay,,3270793,,S,燙到,27飲食,,,,
806130,27,labiti,,3270559,,U,男用遮陰布,18織布服飾,,,,
806138,27,laceng,PAN30319,3270580,,I,青菜,21食物(非植物),,,,
806233,27,lalrlalr,,3270233,,U,蟬,07動物(含昆蟲),,,,
806254,27,lamani,,3271073,,I,所以,36助詞或其他,,,,
806256,27,lamasakacekele,810544,3270093,,S,夫妻,04親屬稱謂,,,,
806258,27,lamatakataka,811023,3270082,,S,堂、表兄弟姐妹,04親屬稱謂,,,,
806258,27,lamatakataka,811023,3270096,,B,兄弟姊妹,04親屬稱謂,,,,
806270,27,lamikai,,3271081,,S,如此,36助詞或其他,,,,
806271,27,lamiyaikai,,3270065,,S,(像)這樣,02代名詞、指示詞,,,,
806272,27,lamo,PAN33939,3270412,,U,露水,11自然景觀,,,,
806273,27,lamomo,,3270301,,U,山胡椒,08植物,,,,
806278,27,langai,,3270634,,I,買,25行動,,805465,,
806295,27,langoy,PAN30739,3270711,,I,游泳,26肢體動作,,,,
806312,27,la’o,,3270898,,I,飼養,30生活作息,,,,
806312,27,la’o,,3270917,,U,撫養,31生老病死傷,,,,
806313,27,laobo,,3270861,,I,燒(如燒稻草),30生活作息,,,,
806314,27,laong,,3270250,,S,(動物的)角,07動物(含昆蟲),,,,
806334,27,latadre,,3270448,,I,庭院,12建築,,,,
806334,27,latadre,PAN30320,3270491,,I,外面,14空間,,800156,,
806359,27,lawlaw,,3270585,,U,油,21食物(非植物),800049,,,
806387,27,ledra,,3270952,,U,明亮,32特徵,,,,
806389,27,le’ele’e,,3270286,,S,長豆,08植物,,,,
806389,27,le’ele’e,,3270588,,U,豆類,21食物(非植物),,,,
806401,27,lengelenge,,3270826,,S,瞄準,28認知感官,,,,
806408,27,leseme,,3270891,,S,燒(如燒獵物的毛),30生活作息,,,,
806423,27,liba,,3270509,,S,倉庫,15農耕,,,,
806425,27,libi,PAN30248,3270393,,U,岩洞,10山川地理,,,,
806425,27,libi,,3270397,,U,山洞,10山川地理,,,,
806431,27,ligaw,,3270368,,I,水瓢(舀水用),09物品(不含食品),,,,
806435,27,likace,PAN30316,3270415,,S,閃電,11自然景觀,,,,
806436,27,lika’e,,3270679,,B,拜訪,25行動,,,,
806459,27,lingaw,,3271027,,U,聲響,34其他,,,,
806463,27,lingo,,3270354,,S,鏡子,09物品(不含食品),,,,
806485,27,liyaw,,3270425,,I,水患,11自然景觀,,,,
806486,27,liyogonga,,3270430,,B,日落,11自然景觀,,,,
806487,27,lo,,3271010,,U,可能,33助動詞,,,,
806488,27,loasanenga,,3270469,,I,待會兒,13時間,,,,
806489,27,locayli,,3270454,,U,明年,13時間,,,,
806490,27,loceele,,3270678,,B,看起來,25行動,,,,
806491,27,loiga,,3270069,,U,何時(未發生),03疑問詞,,,,
806492,27,loigaiganenga,,3270474,,S,未來,13時間,,,,
806493,27,loiyasi,,3271079,,U,如果,36助詞或其他,,,,
806494,27,lolodro,,3270498,,I,經過,14空間,,,,
806495,27,lomase,,3270348,,U,袋子,09物品(不含食品),,,,
806496,27,lomiya,,3270472,,S,後天,13時間,,,,
806497,27,lomiyaiya,,3270470,,S,大後天,13時間,,,,
806498,27,long,PAN27068,3270339,,U,木臼,09物品(不含食品),,,801882,
806499,27,longkiyaw,,3270121,,S,平埔族,05人物、身分,,,,
806500,27,loo,,3270199,,B,貓頭鷹,07動物(含昆蟲),,,,
806501,27,loza,,3270457,,B,明天,13時間,,,,
806503,27,lraang,,3270443,,S,廁所,12建築,,,,
806515,27,lrabo,,3270521,,U,直形獵刀,16狩獵,,,,
806522,27,lrabwale,,3270641,,I,跑 (祈使),25行動,,,,
806525,27,lraceng,,3270962,,I,辣,32特徵,,,,
806534,27,lradrang,,3270706,,S,撞到,26肢體動作,,,,
806551,27,lrakedale,,3270753,,U,跨過,26肢體動作,,,,
806552,27,lrakoyli,,3270347,,U,釣具,09物品(不含食品),,,,
806552,27,lrakoyli,,3270879,,S,釣魚,30生活作息,,,,
806586,27,lralribeng,,3270449,,S,牆壁,12建築,,,,
806608,27,lramolo,,3270501,,U,鋤草,15農耕,,,,
806611,27,lrana,,3270382,,B,小溪,10山川地理,,,,
806616,27,lrangele,,3270331,,U,木炭,09物品(不含食品),,,,
806624,27,lraodro,PAN30206,3270497,,U,某物之下,14空間,,,,
806666,27,lrawnga,,3270434,,I,日出,11自然景觀,,,,
806667,27,lrawtiya,,3270128,,S,外省人,05人物、身分,,,,
806670,27,lrayli,,3270517,,S,箭矢,16狩獵,,,802625,
806677,27,lre’ang,,3270557,,U,毛線,18織布服飾,,,,
806689,27,lree,PAN30357,3270177,,I,脖子,06身體部位,,,,
806691,27,lreede,,3270791,,S,吞嚥,27飲食,,,,
806691,27,lreede,,3270792,,S,吞下,27飲食,,,,
806694,27,lre’eng,,3270043,,B,全部,01數字計量,,,,
806699,27,lrekelreke,,3270546,,I,苧麻,18織布服飾,,,,
806715,27,lrenege,,3270439,,I,石頭,12建築,,,,
806738,27,lribang,,3270436,,B,窗戶,12建築,,,,
806748,27,lridame,,3270172,,I,舌頭,06身體部位,,,,
806749,27,lriding,,3270539,,U,耳環,18織布服飾,,,,
806761,27,lri’esai,,3271017,,U,溢出(如水溢出來),34其他,,,,
806762,27,lri’ethela,,3270870,,U,收拾(祈使，如收拾東西),30生活作息,,,,
806763,27,lri’ethele,,3270842,,S,整理,30生活作息,,,,
806785,27,lrikolaw,PAN29912,3270207,,S,豹,07動物(含昆蟲),,,,
806791,27,lriloko,,3270296,,S,野草莓,08植物,,,,
806812,27,lrima,PAN30365,3270005,數,B,五,01數字計量,,,,
806828,27,lringaw,,3270134,,B,臉,06身體部位,,,,
806844,27,lrino,PAN27005,3270420,,I,地震,11自然景觀,,,,
806859,27,lrithabolo,,3270764,,S,亂翻,26肢體動作,,,,
806863,27,lritrong,,3271046,,U,圍著某物,34其他,,,,
806876,27,lriyoso,,3270750,,S,扭轉,26肢體動作,,,,
806877,27,lrokoco,,3270283,,S,山蘇,08植物,,,,
806878,27,lrolay,,3270110,,B,孩童,05人物、身分,,,,
806879,27,lrolay ka ababay,,3270108,,B,女孩,05人物、身分,,,,
806880,27,lrolay ka sawalay,,3270107,,B,男孩,05人物、身分,,,,
806881,27,lrolrong,,3270171,,I,喉嚨,06身體部位,,,,
806976,27,lwangai,,3270634,,I,買,25行動,,,,
806983,27,ma,,3271080,,U,很,36助詞或其他,,,,
806990,27,ma’alili,,3270971,,B,苦、鹹,32特徵,,,,
806990,27,ma’alili,,3270978,,U,鹹,32特徵,,,,
807001,27,mabalrebalre,,3270924,,B,痠痛,31生老病死傷,,,,
807002,27,mabanaw,PAN25215,2270205,,B,洗澡,,,,,
807003,27,mabangate,,3270033,數,B,九十,01數字計量,,,,
807007,27,mabeleng,802468,3270930,,B,高(身高),32特徵,,807259,,
807012,27,mabocoko,,3270795,,S,飽食,27飲食,,,,
807013,27,mabola,,3270950,,S,乾淨,32特徵,,,,
807014,27,mabosoko,PAN25768,3270941,,B,酒醉,32特徵,,,,
807015,27,maboti’i,,3270967,,S,瞎了,32特徵,,,,
807016,27,mabotolro,,3270953,,I,胖(身形),32特徵,,804931,,
807016,27,mabotolro,,3270999,,I,粗(物),32特徵,,805838,,
807017,27,maboy,,3270913,,S,懷孕,31生老病死傷,,,,
807028,27,maca,PAN30830,3270133,,B,眼睛,06身體部位,,,,
807030,27,macaeme,,3270911,,U,痛,31生老病死傷,,,,
807030,27,macaeme,,3270925,,B,生病,31生老病死傷,,,,
807037,27,macicava,PAN25884,3270942,,S,笑,32特徵,,,,
807049,27,madadameke,,3270776,,I,打架,26肢體動作,,,,
807058,27,madalame,,3270832,,B,喜歡,28認知感官,,,,
807079,27,madireseng,,3270996,,U,全濕透,32特徵,,,,
807080,27,madiretheng,,3270943,,S,濕的,32特徵,,807404,,
807081,27,madola,,3270909,,U,受傷,31生老病死傷,,,,
807082,27,madradradraw,,3270918,,S,生長,31生老病死傷,,,,
807083,27,madradreseng,,3270804,,S,遇到,28認知感官,,,,
807087,27,madralredre,,3270982,,U,暖和,32特徵,,,,
807088,27,madralremedreme,,3270431,,B,天黑,11自然景觀,,,,
807088,27,madralremedreme,,3270463,,S,黑暗,13時間,,,,
807089,27,madraw,,3270931,,B,大的,32特徵,,811632,,
807089,27,madraw,,3270994,,U,(空間)寬敞,32特徵,,,,
807091,27,madrikidrikisi,,3270777,,S,擠,26肢體動作,,,,
807094,27,madro,,3270267,,S,(植物的)果實,08植物,,,,
807103,27,maecebe,,3270042,,S,一雙,01數字計量,,,,
807104,27,maedrere,,3270983,,U,鈍的(指器物),32特徵,,,,
807106,27,maela,,3271054,,B,不是(回答用),35否定詞,,,,
807111,27,maelanenga,,3271048,,B,謝謝,34其他,,,,
807117,27,magaceacelre,,3270920,,U,癢,31生老病死傷,,,,
807128,27,magiligili,,3270697,,U,發抖,26肢體動作,,,,
807141,27,ma’ilay,,3270916,,U,跛腳,31生老病死傷,,,,
807148,27,maimai,,3270224,,U,鴨,07動物(含昆蟲),,,,
807151,27,ma’irase,,3270542,,U,破掉,18織布服飾,,,,
807153,27,ma’itolo,,3270031,數,B,七十,01數字計量,,,,
807158,27,makabeleng,,3270234,,S,百步蛇,07動物(含昆蟲),,,,
807163,27,makaelaela,,3270041,,S,種類；各式各樣,01數字計量,,,,
807163,27,makaelaela,,3270624,,S,各色各樣,24抽象名詞,,,,
807164,27,maka’elre,,3271085,,S,都,36助詞或其他,,,,
807176,27,makalra,,3270936,,B,多,32特徵,,802461,,
807177,27,makalrilaw,,3270551,,U,布匹,18織布服飾,,,,
807185,27,makatatodroy,,3270921,,I,打瞌睡,31生老病死傷,,,,
807186,27,makatokodrali,,3270478,,B,下午,13時間,,,,
807189,27,makazame,,3270797,,I,渴,27飲食,,,,
807193,27,makeceng,,3270989,,S,很硬,32特徵,,807400,,
807195,27,makede’alre,,3270985,,U,澀澀的(味覺),32特徵,,,,
807197,27,makedremelre,,3270945,,I,厚的,32特徵,,807557,,
807210,27,makilrong,,3270965,,U,彎曲,32特徵,,,,
807254,27,malangso,,3270882,,S,燒焦,30生活作息,,,,
807259,27,malebe,,3270932,,B,矮(身高),32特徵,,807007,,
807260,27,maledra,,3270471,,I,亮光,13時間,,,,
807261,27,maledraedra,,3270462,,U,清晨,13時間,,,,
807279,27,malimeme,,3270984,,U,甘甜,32特徵,,,,
807282,27,malisi,,3270838,,I,生氣,29情緒思維,,,,
807286,27,maliya’ay,,3270929,,B,輕(重量),32特徵,,807613,,
807287,27,malra,,3270687,,I,拿取,26肢體動作,,,,
807309,27,malralri,,3270998,,U,溫的(水),32特徵,,,,
807324,27,malranglrange,,3270949,,B,很懶惰,32特徵,,807541,,
807338,27,malreme,PAN27060,3270944,,S,熟(果實),32特徵,,,,
807338,27,malreme,PAN27060,3271004,,B,成熟(果實),32特徵,,,,
807342,27,malri,JPN43,3270311,,B,球,09物品(不含食品),,,,
807348,27,malrigili,,3270830,,B,會(做某事),28認知感官,,,,
807356,27,malrimale,,3270029,數,B,五十,01數字計量,,,,
807357,27,malrimalri,,3270686,,U,玩球,26肢體動作,,,,
807371,27,malriyo,,3270977,,S,酸,32特徵,,,,
807400,27,mamamelre,,3270988,,I,軟,32特徵,,807193,,
807404,27,mamealenga,,3270954,,I,乾的,32特徵,,807080,,
807429,27,manema,PAN30340,3270067,,B,什麼；做什麼,03疑問詞,,,,
807431,27,manemele,,3270030,數,B,六十,01數字計量,,,,
807443,27,manganga,,3271094,,U,傻瓜,36助詞或其他,,,,
807446,27,mangangerece,,3270938,,B,冰冷,32特徵,,,,
807459,27,mangeale,,3270010,數,B,十,01數字計量,810109,,,
807460,27,mangeale si bangate,,3270019,數,B,十九,01數字計量,,,,
807461,27,mangeale si drosa,,3270012,數,B,十二,01數字計量,,,,
807463,27,mangeale si eea,,3270011,數,B,十一,01數字計量,,,,
807464,27,mangeale si eneme,,3270016,數,B,十六,01數字計量,,,,
807465,27,mangeale si ’ito,,3270017,數,B,十七,01數字計量,,,,
807466,27,mangeale si lrima,,3270015,數,B,十五,01數字計量,,,,
807468,27,mangeale si so’ate,,3270014,數,B,十四,01數字計量,,,,
807470,27,mangeale si tolro,,3270013,數,B,十三,01數字計量,,,,
807473,27,mangeale si valro,,3270018,數,B,十八,01數字計量,,,,
807475,27,mangerece,,3270934,,B,冷,32特徵,,,,
807499,27,maong,,3270455,,B,晚上,13時間,,,,
807499,27,maong,,3270475,,S,夜,13時間,,,,
807500,27,ma’osale,PAN29963,3270020,數,B,二十,01數字計量,,,,
807501,27,ma’osale si drosa,,3270022,數,B,二十二,01數字計量,,,,
807502,27,ma’osale si eea,,3270021,數,B,二十一,01數字計量,,,,
807503,27,ma’osale si lrima,,3270025,數,B,二十五,01數字計量,,,,
807504,27,ma’osale si so’ate,,3270024,數,B,二十四,01數字計量,,,,
807505,27,ma’osale si tolro,,3270023,數,B,二十三,01數字計量,,,,
807541,27,marahemetre,,3270933,,B,勤勞,32特徵,,807324,,
807542,27,maramaramaw,,3270614,,I,相同,24抽象名詞,,,,
807551,27,maredrare,,3270951,,S,很快,32特徵,,,,
807556,27,marimoro,,3270808,,B,忘記(祈使),28認知感官,,,,
807557,27,marobili,,3270947,,I,薄的,32特徵,,807197,,
807558,27,marodrang,PAN30434,3270111,,B,老人家,05人物、身分,,,,
807566,27,masalasa,,3270606,,U,咖啡色,22顏色,,,,
807569,27,masalremeseme,,3270464,,S,傍晚,13時間,,,,
807573,27,masarovasivi,,3270986,,S,高瘦(身材),32特徵,,,,
807577,27,masasevesevere,,3270433,,B,刮颱風,11自然景觀,,,,
807584,27,masi’elreng,,3270854,,I,睏(想睡覺),30生活作息,,,,
807589,27,maso’atele,,3270028,數,B,四十,01數字計量,,,,
807590,27,maso’ilri,,3270958,,I,舊的,32特徵,,802375,,
807598,27,maswalisi,,3270858,,S,做惡夢,30生活作息,,,,
807600,27,maswaswabe,PAN28293,3270862,,U,打哈欠,30生活作息,,,,
807613,27,matelrege,,3270928,,B,重(重量),32特徵,,807286,,
807616,27,mathalralray,,3270839,,U,愛護,29情緒思維,,,,
807617,27,mathalray,,3270836,,S,疼愛,29情緒思維,,,,
807620,27,mathangelra,,3271000,,I,長,32特徵,,803672,,
807621,27,mathariri,,3270937,,B,漂亮,32特徵,,,,
807621,27,mathariri,,3271061,,U,好的(沒問題),36助詞或其他,803683#3271061,,,
807627,27,matholivate,,3270976,,S,輕快,32特徵,,,,
807628,27,mathorare,,3270970,,U,滑,32特徵,,,,
807636,27,matiyagawgaw,,3270338,,S,污垢,09物品(不含食品),,,,
807636,27,matiyagawgaw,,3270948,,U,髒,32特徵,,,,
807637,27,matiyakoro,,3270956,,U,好可憐,32特徵,,,,
807638,27,mato’ahe,,3270980,,U,稀爛的,32特徵,,,,
807639,27,matolrolo,,3270026,數,B,三十,01數字計量,,,,
807640,27,matolrolo si eea,,3270027,數,U,三十一,01數字計量,,,,
807665,27,mavalrolo,,3270032,數,B,八十,01數字計量,,,,
807671,27,mawdadaane,,3270095,,U,姻親,04親屬稱謂,,,,
807672,27,mawgaw,,3270432,,B,雨停,11自然景觀,,,,
807675,27,mawng,,3270298,,U,過貓,08植物,,,,
807678,27,mawvagay,,3270666,,S,分開,25行動,,,,
807686,27,megi,JPN46,3270288,,U,麥,08植物,,,,
807689,27,memeca,,3270809,,B,閉(眼睛),28認知感官,,812705,,
807707,27,mikaikai,,3271007,,U,應該,33助動詞,,,,
807719,27,miya,,3271082,,S,也,36助詞或其他,,,,
807721,27,miyakakwa,,3270068,,I,如何:怎麼樣,03疑問詞,,,,
807722,27,miyalrealre,,3270459,,B,早上,13時間,,,,
807722,27,miyalrealre,,3270473,,S,上午,13時間,,,,
807723,27,mobakolo,,3270781,,I,剝樹皮,26肢體動作,,,,
807724,27,mobere,,3270644,,I,逃跑,25行動,,,,
807725,27,mobiya,802620,3270892,,S,剝葉,30生活作息,,,,
807726,27,moca’ebe,,3270886,,U,掀開(如掀開蓋子),30生活作息,,,,
807727,27,modradraza,,3270655,,U,(往)上坡,25行動,,,,
807728,27,moelebe,,3270632,,B,打開,25行動,,,,
807729,27,mompi,,3270549,,U,褲子,18織布服飾,,,,
807730,27,mongico,,3270762,,S,剝皮,26肢體動作,,,,
807730,27,mongico,,3270769,,S,削(水果),26肢體動作,,,,
807731,27,moriangato,,3270694,,I,砍伐,26肢體動作,,,,
807732,27,morotokolro,,3270866,,S,陷獵(地洞),30生活作息,,,,
807733,27,mosakidri,,3271012,,I,擦拭,33助動詞,,,,
807734,27,motalivaivay,,3270670,,B,出現,25行動,,,,
807735,27,mowa,,3270631,,B,去,25行動,,,,
807817,27,mwabalrake,,3270964,,U,腫,32特徵,,,,
807820,27,mwabaysi,,3270799,,I,餓,27飲食,,,,
807821,27,mwabeleng,,3270699,,U,爬上(去),26肢體動作,,,,
807828,27,mwacingase,PAN25925,3270375,,S,卡在牙縫之物,09物品(不含食品),,,,
807830,27,mwadaane,,3270087,,S,女婿,04親屬稱謂,,,,
807830,27,mwadaane,,3270091,,S,媳婦,04親屬稱謂,,,,
807832,27,mwadring,,3270645,,I,進入,25行動,,,,
807833,27,mwadringadringai,,3271047,,U,好,34其他,,,,
807835,27,mwadringai,,3270969,,I,很好吃,32特徵,,,,
807841,27,mwakabalrobalrowa,,3270129,,B,女青年,05人物、身分,,,,
807846,27,mwakathabara,,3270125,,U,男青年,05人物、身分,,,,
807858,27,mwakolodro,,3270834,,S,害怕,29情緒思維,,,,
807864,27,mwalatadre,,3270680,,B,出去,25行動,,,,
807870,27,mwalringalringaw,,3270828,,B,想(思考),28認知感官,,,,
807872,27,mwalriyoso,,3271045,,U,旋轉,34其他,,,,
807877,27,mwanga,,3270848,,B,再見(如互道再見),30生活作息,,,,
807878,27,mwangatradre,,3271015,,S,裂開,34其他,,,,
807885,27,mwarairay,,3270691,,U,跌倒,26肢體動作,,,,
807897,27,mwathigai,,3270705,,U,滾落,26肢體動作,,,,
807897,27,mwathigai,,3270749,,S,倒(下),26肢體動作,,,,
807900,27,mwato’ava,,3270961,,I,壞掉,32特徵,,,,
807901,27,mwatokolro,,3271043,,U,(獵物掉入陷阱)陷中,34其他,,,,
807902,27,mwatrangili,,3271044,,U,撞擊某物,34其他,,,,
807903,27,mwatrerage,,3270654,,U,(植物的果實)掉落,25行動,,,,
807915,27,nadroma,,3271076,,U,偶爾,36助詞或其他,,,,
807917,27,nagane,PAN30393,3270106,,B,名字,05人物、身分,,,,
807920,27,naina,,3270081,,B,媽媽,04親屬稱謂,,,,
807920,27,naina,,3270105,,B,(伯母；嬸嬸；舅母)稱呼,04親屬稱謂,,,,
807929,27,nama,,3270080,,B,爸爸,04親屬稱謂,,,,
807929,27,nama,,3270104,,B,(伯父；叔叔；舅舅)稱呼,04親屬稱謂,,,,
807932,27,nana,PAN30290,3270926,,S,化膿,31生老病死傷,,,,
807946,27,nawana,,3271070,,U,暫時(離開一下),36助詞或其他,,,,
807948,27,nawmo,,3270083,,B,男性長輩(祖父；外公),04親屬稱謂,,,,
807970,27,ngalray,PAN32603,3270165,,I,痰,06身體部位,,,,
807975,27,ngalrotho,,3270160,,I,口水,06身體部位,,,,
807981,27,ngatradre,,3270389,,I,縫隙,10山川地理,,,,
807982,27,ngayngay,HAK11,3270122,,U,客家人,05人物、身分,,,,
807989,27,ngeta,,3270946,,S,未熟的(如這塊肉是生的),32特徵,,,,
808288,27,ngiyaw,,3270191,,B,貓,07動物(含昆蟲),,,,
808289,27,ngodoy,,3270135,,B,嘴巴,06身體部位,,,,
808290,27,ngodrangodro,,3270263,,U,玉米,08植物,,,,
